Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
462742,B0075JTH7Q,A1KSPYESOGAZ0I,Jon,0,0,5,1298505600,Good Hydrations,"I've used Cytomax for the past couple of years now and have found it to be the best rehydration product I've used. Everyone is different but this product has by far worked the best for me at keeping myself going on those long or difficult rides, hikes, cross country ski and snowshoe outings. This also helps to prevent cramping and bonking on those hot humid days when your tend to lose more fluids. I've only had the cool citrus flavor as that is the flavor I've used for years with other hydration products as well, and the flavor though a bit sweet for me is more than acceptable. While cycling I always alternate between a bottle of Cytomax and one of water. For other activities where I carry only one bottle I use a little less the recommended amount of powder per X ounces of water. This product like others like it, require a bit more time to mix than the original hydration powders, but it's more than worth the few extra seconds it takes to get it to properly mix."
47025,B001E5E3B2,A1KSQOZY8AFWUJ,Paul,5,5,5,1184284800,My 1st choice in raisin bran for 60 years,"The wisdom in the old saying, ""compare apples to apples...oranges to oranges,"" etc. applies here. If you compare Skinner's Raisin Bran to other raisin brans, you are comparing apples to oranges, so to speak. Skinner's is made by an entirely different process than any other raisin brans. While I have had to use Post Raisin Bran and some of the organic products when I was unable to find Skinner's, the difference in taste is dramatic. The difference is in the way each is made. Skinner's is made by steaming the whole wheat kernels, rolling them flat and baking them. The common brands of raisin brans are made from wheat flour and other ingredients, and the flour is most commonly ""bleached and enriched"", having been refined by separating the components of the wheat berry and bleaching the endosperm,the major ingredient in bleached wheat flour. Therefore, cereals made with bleached wheat flour lack the bran and most certainly the wheat germ. Those two nutritionally essential components of the wheat berry (the bran and the germ) not only provide the strong flavor, but also all the healthy ingredients provided by ""whole wheat"". Furthermore, it is a well-known fact that only whole grains can be completely metabolized by the body; refined grains less so and tend to be stored rather than fully metabolized.<br /><br />Therefore, for those cereal eaters who are accustomed to raisin bran or other cereals made from wheat flour with flavor enhancers, the Skinner's at first taste may seem strong, mainly because whole wheat has a strong flavor, which could be interpreted as ""bad"" because it is so different from those made with refined flour. Also, because they are made from the whole wheat berry, the Skinner's flakes have a much firmer texture, the advantage of which is that they do not get soggy in milk before you eat the whole serving. My children and grandchildren all prefer Skinner's, either as a breakfast cereal or as muffins or cookies. I am so thankful to be able to get this product from Amazon since it is scarce in the markets in my region. Remember, apples to apples, oranges to oranges...."
73335,B0012XBCZQ,A1KSQOZY8AFWUJ,Paul,0,0,5,1184198400,One of the healthier chips,"Simple, uncomplicated and healthy ingredients. Cooked in expeller pressed oils (not heated to extract, which causes loss of nutritional value), Kettle chips have a firmer texture than most others, but they have great flavor, even though no flavor enhancers are used except for the spices. No preservatives is also a plus. My only negative experience with them is an occasional bag in which the chips in the very bottom of the bag are oily. I was so pleased to find them at a price nearly a third less than what I have been paying in the grocery market."
112658,B004LL97EO,A1KSQOZY8AFWUJ,Paul,0,0,5,1184198400,One of the healthier chips,"Simple, uncomplicated and healthy ingredients. Cooked in expeller pressed oils (not heated to extract, which causes loss of nutritional value), Kettle chips have a firmer texture than most others, but they have great flavor, even though no flavor enhancers are used except for the spices. No preservatives is also a plus. My only negative experience with them is an occasional bag in which the chips in the very bottom of the bag are oily. I was so pleased to find them at a price nearly a third less than what I have been paying in the grocery market."
176071,B000EVNWSM,A1KSQOZY8AFWUJ,Paul,5,5,5,1183420800,Superior taste and nutrition among the puffed cereals,"I have enjoyed standard puffed wheat for more than 30 years. This puffed Kamut performs similarly but is superior in taste and texture. I find it delicious and a favorite of my young grandchildren. Longer grains and somewhat more chewey than standard puffed wheat, this product ranks especially high for a wide range of vitamins and minerals. Very satisfied with the product and find the pricing here provides a substantial savings over even supermarket prices."
214514,B004TES39I,A1KSQOZY8AFWUJ,Paul,0,0,5,1184198400,One of the healthier chips,"Simple, uncomplicated and healthy ingredients. Cooked in expeller pressed oils (not heated to extract, which causes loss of nutritional value), Kettle chips have a firmer texture than most others, but they have great flavor, even though no flavor enhancers are used except for the spices. No preservatives is also a plus. My only negative experience with them is an occasional bag in which the chips in the very bottom of the bag are oily. I was so pleased to find them at a price nearly a third less than what I have been paying in the grocery market."
313443,B0012XBDH8,A1KSQOZY8AFWUJ,Paul,0,0,5,1184198400,One of the healthier chips,"Simple, uncomplicated and healthy ingredients. Cooked in expeller pressed oils (not heated to extract, which causes loss of nutritional value), Kettle chips have a firmer texture than most others, but they have great flavor, even though no flavor enhancers are used except for the spices. No preservatives is also a plus. My only negative experience with them is an occasional bag in which the chips in the very bottom of the bag are oily. I was so pleased to find them at a price nearly a third less than what I have been paying in the grocery market."
549577,B000LKTVCC,A1KSQOZY8AFWUJ,Paul,0,0,5,1184198400,One of the healthier chips,"Simple, uncomplicated and healthy ingredients. Cooked in expeller pressed oils (not heated to extract, which causes loss of nutritional value), Kettle chips have a firmer texture than most others, but they have great flavor, even though no flavor enhancers are used except for the spices. No preservatives is also a plus. My only negative experience with them is an occasional bag in which the chips in the very bottom of the bag are oily. I was so pleased to find them at a price nearly a third less than what I have been paying in the grocery market."
567410,B000G6Q4FI,A1KSQOZY8AFWUJ,Paul,0,0,5,1184198400,One of the healthier chips,"Simple, uncomplicated and healthy ingredients. Cooked in expeller pressed oils (not heated to extract, which causes loss of nutritional value), Kettle chips have a firmer texture than most others, but they have great flavor, even though no flavor enhancers are used except for the spices. No preservatives is also a plus. My only negative experience with them is an occasional bag in which the chips in the very bottom of the bag are oily. I was so pleased to find them at a price nearly a third less than what I have been paying in the grocery market."
254536,B000R923TU,A1KSSF8RQYKL9K,"deebum25 ""deebum""",8,8,4,1237766400,absolutely a wonderful product,"I understand that these aren't organic tomatoes but the difference from the watery, thin horrible canned tomatoes one finds in the States is absolutely amazing.  When I opened the first can I was actually startled to smell real tomatoes!  They've worked out fine and been a wonderful addition to many dishes and that's saying something from a woman who's been all over Italy and eaten the best!"
294158,B000LKZ3GA,A1KSSF8RQYKL9K,"deebum25 ""deebum""",4,10,1,1233878400,would give it a zero if I could,"Folks there has been a lot written about Horizon lately and it is not good.  You need to google Horizon Dairy Scandal or something to that effect.  Apparently Horizon, large producer that they are seem to be trying to cut corners with the ""organic"" labeling.  Look it up please!  http://www.commondreams.org/news2007/0913-15.htm<br /><br />Our children are too important."
566552,B0038KHK8E,A1KSSF8RQYKL9K,"deebum25 ""deebum""",2,2,4,1288396800,Happily surprised!,"I was of course wary of buying something as perishable as pine nuts over the internet whether from an Amazon seller or not so I was very pleasantly surprised when the pine nuts shipped the next day and were in my hands within 2 more days.  They were not discolored, rancid or in any way bad and I have frozen and used them quite satisfactorily in a number of dishes and cookies.  I have absolutely no complaints about this company or the way that they do business and will definitely buy pine nuts from them again."
145092,B004JQR6QW,A1KSSRHGYRI2HW,S. QUINE,0,0,2,1344384000,"Smells awful, and doesn't taste much better.","It's probably what low acid coffee should be, but I can't stand the smell and the taste isn't any better."
461567,B001E9OYA8,A1KSVDNFZXV7G8,Moon Willow,3,3,5,1332115200,Matcha Green Tea,"I have used this product for several years as a base for my morning smoothie. I add a variety of other items to it: ground flax seeds, chia seeds, sunflower seeds, cinnamon,Green Vibrance, blueberries, banana, coconut oil, Stevia and ice. It turns out to be very filling and satisfying. My body has adjusted to all the nutrients and does not want a plain whey drink. It is very nourishing. I grind the seeds fresh in a coffee grinder and then add them to my blender. I have a Blendtec blender that mixes it all up to be very smooth. It is delicious and satisfying."
193152,B000KNHFKU,A1KSW1ESQK8EBX,Lady Jane,0,0,5,1255219200,Great Product!!,"This sweetener is a blessing for me, as I am on a no sugar no flour diet. I don't know what I would do with out it.<br />Please continue making it available to us."
259792,B000UVK9EG,A1KSW1ESQK8EBX,Lady Jane,2,2,5,1254528000,Wonderfull Product !!,"I absolutly love the flavor of this amaretto sweetener. I love my coffee and this makes it special. I am trying a new flavor today, can't wait to get it delivered. I know it will be good also."
408464,B001E5E27W,A1KSXCAQI5ULKU,"A PETRIE ""A TREAT""",0,1,4,1255305600,STONEWALL POPOVER MIX,"Why struggle making popovers from scratch when Stonewall's Povover Mix (with my help) produces wonderful,<br />delicious delights !!!!!!!!  I would have given it a 5-Star rating if I didn't have to divide the package<br />in two.  Popover pans usually have six cups, but Stonewall's package has enough mix for twelve."
373204,B001SAQL3Q,A1KSXG2XLUR5K8,Joann J. Gabriel,0,0,5,1348185600,major peters bloddy mary mix,can not find this one any more in Illinois??? will need to order on line. This one is the best of all of them.
491077,B003WQPGYE,A1KSXPU6T6ILZ2,xxxxxxx,0,1,5,1288828800,Gluten Free,"My order arrived in a timely fashion.  I was pleased with the product, everyone loved it and it's almost time to reorder!"
523233,B004H4R59Y,A1KSXPU6T6ILZ2,xxxxxxx,0,1,5,1288828800,Gluten Free,"My order arrived in a timely fashion.  I was pleased with the product, everyone loved it and it's almost time to reorder!"
288751,B003Q4TTUE,A1KSY1AX5AEGSF,Proclaim,0,1,5,1324166400,Wonderful!,Put this in your hot chocolate and experience what you'll never want to miss again! If you share this with your friends they'll be addicted!
99437,B001FA1KU8,A1KSYEWBOX65N1,"Robin ""Green One""",3,3,5,1264550400,Organic Raisins,"These are the Best Organic Raisins I have tried to date!<br />they are sealed, fresh, soft and moist with a Burst of Flavor...each<br />and every can. When I divide the cost out on what I was buying before<br />i.e. store brand organics....there is no comparision...<br />Newmans Own is far Superior in cost,taste,and I can recyle the packaging<br />in my recycle program on the curb."
155156,B000GAT6NG,A1KSYEWBOX65N1,"Robin ""Green One""",4,5,5,1281139200,Nutiva organic extra virgin coconut oil,"I would not live without this product. I Have read and done some research on the benifits of using<br />coconut oil. Its uses and benifits are endless. I actually have a small jar I refill for keeping in<br />the bathroom. It has become my lotion after showering. I use this only in the pm due to the initial slipery<br />feeling till it soaks into the skin. My skin is supple, no more dryness, more elasticity, and the best of all is it is antibacterial, antifungus and a great disenfectant. I put it on everything. It dries it up. I eat 3 tablespoons of it a day, I cook with it, put it on anything I would normally use butter for. Its great for high heat. I have read it is good for the gums and digestion as well. The body synthesises it well and is beneficial. I would encourge anyone to read about this and try it. there are cookbooks and how to use this on amazon. Thanks to Nutiva and Amazon for carrying it.!!!<br />Its flavor is lightly nutty and love that coconut flavor."
264025,B004EAGP74,A1KSYEWBOX65N1,"Robin ""Green One""",4,5,5,1281139200,Nutiva organic extra virgin coconut oil,"I would not live without this product. I Have read and done some research on the benifits of using<br />coconut oil. Its uses and benifits are endless. I actually have a small jar I refill for keeping in<br />the bathroom. It has become my lotion after showering. I use this only in the pm due to the initial slipery<br />feeling till it soaks into the skin. My skin is supple, no more dryness, more elasticity, and the best of all is it is antibacterial, antifungus and a great disenfectant. I put it on everything. It dries it up. I eat 3 tablespoons of it a day, I cook with it, put it on anything I would normally use butter for. Its great for high heat. I have read it is good for the gums and digestion as well. The body synthesises it well and is beneficial. I would encourge anyone to read about this and try it. there are cookbooks and how to use this on amazon. Thanks to Nutiva and Amazon for carrying it.!!!<br />Its flavor is lightly nutty and love that coconut flavor."
559504,B001E8DHPW,A1KSYEWBOX65N1,"Robin ""Green One""",4,5,5,1281139200,Nutiva organic extra virgin coconut oil,"I would not live without this product. I Have read and done some research on the benifits of using<br />coconut oil. Its uses and benifits are endless. I actually have a small jar I refill for keeping in<br />the bathroom. It has become my lotion after showering. I use this only in the pm due to the initial slipery<br />feeling till it soaks into the skin. My skin is supple, no more dryness, more elasticity, and the best of all is it is antibacterial, antifungus and a great disenfectant. I put it on everything. It dries it up. I eat 3 tablespoons of it a day, I cook with it, put it on anything I would normally use butter for. Its great for high heat. I have read it is good for the gums and digestion as well. The body synthesises it well and is beneficial. I would encourge anyone to read about this and try it. there are cookbooks and how to use this on amazon. Thanks to Nutiva and Amazon for carrying it.!!!<br />Its flavor is lightly nutty and love that coconut flavor."
171557,B000FSH3MA,A1KSYYXJNOLKDY,CYDFX,0,0,5,1291593600,The best of the best #1 beef jerky,I LOVE THIS BEEF JERKY!!!!!!!!!!!!!!! This is the second time I have ordered and both times i got it on time. The jerky is the best in the world. It is the only one I have tasted that lets me know that I am eating beef jerky not sugar syrup  jerky.<br />I took some to work and my whole bag was gone by then end of the day.<br /><br />Thanks a bunch for the delicious treats
196190,B000FSKIOA,A1KSYYXJNOLKDY,CYDFX,0,0,5,1291593600,The best of the best #1 beef jerky,I LOVE THIS BEEF JERKY!!!!!!!!!!!!!!! This is the second time I have ordered and both times i got it on time. The jerky is the best in the world. It is the only one I have tasted that lets me know that I am eating beef jerky not sugar syrup  jerky.<br />I took some to work and my whole bag was gone by then end of the day.<br /><br />Thanks a bunch for the delicious treats
465259,B000FSRN7U,A1KSYYXJNOLKDY,CYDFX,0,0,5,1291593600,The best of the best #1 beef jerky,I LOVE THIS BEEF JERKY!!!!!!!!!!!!!!! This is the second time I have ordered and both times i got it on time. The jerky is the best in the world. It is the only one I have tasted that lets me know that I am eating beef jerky not sugar syrup  jerky.<br />I took some to work and my whole bag was gone by then end of the day.<br /><br />Thanks a bunch for the delicious treats
163778,B000QCFVCY,A1KSZ4JMS3NLH2,iamthefly,1,1,5,1302652800,"If You Don't Have This, YOU'RE MISSING OUT","If you want to give your food that extra ""bang !"", then you have to own this.  It will make any recipe with milk chocolate, dark chocolate, or white chocolate will make it much more tastier.  For those who use box brownies, etc., this will definitely make them taste less of store bought quality and more homemade.  So, get it.  It's worth it."
27478,B000ETC36Q,A1KT19TDP9VE63,Honest Consumer,3,5,5,1273622400,WIDE and wonderful!,"Love these noodles.  Buy them in bulk and save save save.  Nice taste and texture... they came unbroken and ready to cook so excuse me, that's what I'm just about to do!  Enjoy!  Wide and wonderful... just like in the restaurant.<br /><br />Y U M M Y!<br /><br />All you low-carbers are so jealous! ha ha."
